expenseId,budgetId,name,amount,type,date,to,note
1794,463,"gUOUSW",423.5,"clothing",2009-07-28,"mkggrr","BSoIkmaPjL"
1795,419,"teClvi",291.54,"clothing",2015-11-08,"arozYt","kcgBPwxsFk"
1796,166,"rHnTDu",12.78,"clothing",2014-04-19,"ktIZnT","CdaizxjWoN"
1797,762,"uvuhRv",155.2,"other",2013-03-10,"dwdtci","IfzpKginaV"
1798,270,"BOJAud",197.53,"rent",2011-06-12,"ofBOLw","COXfJvQAqN"
1799,493,"uPrLLm",318.28,"gas",2014-09-24,"TYEaRS","XgFGuYERkt"
1800,306,"goRyrj",341.4,"gas",2008-05-04,"daUcaq","SrVhKrgPYG"
1801,147,"tJcKzz",164.91,"clothing",2019-07-20,"LzwvHZ","rajuMjrLsT"
1802,459,"yXKmQr",398.6,"gas",2011-10-14,"EPWUAE","xzgkUHEWhc"
1803,993,"Ntteyf",138.19,"entertainment",2019-11-12,"VMabKu","CFGfEpTjwF"
1804,848,"vFgugn",458.52,"clothing",2011-02-08,"mJRRKr","nAwGhHLgjU"
1805,913,"mjgPnF",182.56,"gas",2012-01-04,"ZERfdQ","LorEyAfsnR"
1806,916,"PaAYIp",81.21,"clothing",2008-04-25,"cIPYWs","jYpIADdBYR"
1807,72,"nXPrmP",132.35,"rent",2014-02-18,"ObGBLA","SxsCAgTRlF"
1808,791,"FvCvKK",26.22,"groceries",2008-12-28,"nHoAJs","pQZqjPEDSB"
1809,849,"RPgzcX",420.38,"rent",2008-12-18,"elxJiS","JfCRHQLXVR"
1810,596,"ytNmIv",428.93,"other",2009-01-26,"BMzgyJ","mJIImnAowh"
1811,710,"fxTYRH",460.65,"clothing",2018-08-09,"ADNrBc","rQDsFeRrJq"
1812,702,"vZzGOL",389.52,"other",2008-10-03,"SsMIFR","yERhUrPksV"
1813,806,"wlzlOd",389.02,"gas",2020-03-23,"moKMGV","ykLJZkVOER"
1814,807,"COLyPX",114.7,"rent",2010-07-12,"BAUlcR","hBnKehTKOB"
1815,548,"vFwPVn",172.28,"other",2014-05-22,"QuNiAm","fypQelLVXa"
1816,464,"saKZaM",415.95,"gas",2011-05-23,"DlCLTd","MTiXJdgqFs"
1817,739,"tubJxO",76.14,"gas",2012-11-05,"cQotMG","XSFKpJWMUI"
1818,306,"cgOOak",334.19,"rent",2015-03-17,"wRXRek","oAyyLtUVyf"
1819,234,"AOaKeC",297.53,"other",2019-08-07,"qOguyc","SpSYAXpQYB"
1820,351,"DAbCCU",147.86,"entertainment",2015-08-24,"LcVNkY","adSdgoeiLG"
1821,818,"okmeFI",63.88,"groceries",2021-05-20,"JvCBUD","ETIuAQyuSN"
1822,288,"syKAFd",281.38,"other",2011-10-25,"LMTNCL","gsTFdAlmlv"
1823,247,"mPgRNB",225.75,"entertainment",2013-01-16,"IdfXqu","dHnzCwPxWT"
1824,41,"pwQBUn",240.21,"other",2012-05-18,"LzwKkG","towBdQoVHG"
1825,96,"oVuQDw",166.83,"groceries",2017-12-26,"jiWsgX","pVNOsqWfeH"
1826,999,"NmUJTm",474.74,"clothing",2018-07-28,"JtzZWJ","csGQknVEhI"
1827,158,"PfsrtC",180.1,"gas",2021-08-09,"hWwIIB","glatftjdVJ"
1828,664,"FfwzXY",245.82,"gas",2013-02-17,"YbeMSR","aHZHqNJWsN"
1829,309,"fmtwHi",479.98,"rent",2011-08-31,"AfrdEJ","CyryWvgyiq"
1830,81,"KPwLjU",170.09,"gas",2019-10-29,"cPGIsP","ZyxmqbfcxK"
1831,524,"qvGymw",208.46,"gas",2009-05-14,"kxiNOA","xdHcGcwZVi"
1832,256,"ibPKgj",132.14,"groceries",2017-10-21,"HRfkJA","uKPXVYHAAr"
1833,867,"nZTIiZ",56.15,"gas",2015-12-10,"fxiKKt","gdMnOmbSyw"
1834,574,"FtACft",278.14,"groceries",2010-06-25,"mFNeht","gVTobMrECY"
1835,819,"dbmuqJ",378.29,"other",2021-10-29,"CHUzmf","PnXxHRFJKH"
1836,170,"tIhfSJ",318.97,"groceries",2011-02-11,"nYvfec","pYjdWWcnaM"
1837,422,"ebWqLu",306.37,"other",2016-07-27,"PwpnMe","vipHUzMkYZ"
1838,301,"shWXNA",411.86,"other",2014-11-12,"AZbHCU","pAfxNFuZPU"
1839,392,"renVey",87.96,"gas",2008-02-09,"dvTFAs","EGuSPmFspP"
1840,807,"Uifbma",281.5,"gas",2021-05-24,"jJNrdh","xvyjvihcrx"
1841,518,"CcPLEL",102.63,"other",2008-03-12,"ttQzmL","gGhUZbKSFz"
1842,679,"TVgaYd",89.9,"rent",2021-09-24,"XEjyED","CKvHtQYAUR"
1843,672,"UMTXBB",301.21,"rent",2014-11-16,"hrIrBm","szpbZhvRet"
1844,275,"FGqsWW",264.25,"entertainment",2021-03-13,"hqIhfL","kHKmQMRCWE"
1845,31,"PgrdRl",36.56,"groceries",2009-04-14,"bcpuPb","gOgNSMKzQh"
1846,946,"dKlVQr",65.04,"groceries",2015-06-20,"DBYQfl","ssjFCkgIlR"
1847,563,"qorQmi",225.12,"entertainment",2016-06-07,"uhDCxv","PuLuoUYpiF"
1848,217,"sGFBaj",160.65,"gas",2017-11-27,"ATqCst","SjjRgNuBar"
1849,244,"LNbUXi",388.24,"other",2012-09-22,"mUooYe","XbQZtYuPfY"
1850,9,"qSbeVq",161.85,"entertainment",2013-03-01,"zBqgfY","LGxGMSiCwZ"
1851,747,"SNRqSV",280.11,"other",2016-05-17,"mfUCBV","MkSKIWObkC"
1852,346,"XPTQNN",83.4,"rent",2013-12-15,"HdmlgP","ODrcyuJrLL"
1853,422,"AWEORI",379.74,"clothing",2018-07-09,"AGBYNe","YUzOCGCnFi"
1854,810,"KbtcFS",424.26,"gas",2013-11-28,"eadIQB","AuaVGIiqjT"
1855,345,"XJmMcT",401.27,"entertainment",2008-05-03,"eAexEQ","hMmOguOeVk"
1856,285,"qMElTQ",264.3,"entertainment",2009-10-09,"EFtgmr","ITxNJyWZys"
1857,318,"vbAMLx",49.25,"other",2014-06-17,"QMqQZn","YJJBtojdNh"
1858,843,"icnWSN",140.44,"clothing",2016-08-07,"azsHDm","FUlvfIAHtq"
1859,961,"vcysee",55.81,"clothing",2021-11-22,"vvKrqk","pxftTSRjgy"
1860,426,"SsGuaG",348.99,"gas",2014-05-14,"OugApg","fnzXrBDkVP"
1861,544,"Lxypeo",76.53,"groceries",2015-12-12,"bjRVSe","VyLlCKOPYp"
1862,448,"HiABqK",297.01,"gas",2018-04-21,"gFsiwh","xkJySMdCue"
1863,949,"RLtvpn",416.3,"other",2008-10-02,"nTraKX","YzyiplhxZM"
1864,831,"SoRvVt",86.12,"other",2016-07-19,"lgfktO","FCdYXenruh"
1865,943,"lQYCov",143.78,"groceries",2015-01-25,"roQkKW","gakOXJxqBk"
1866,630,"krCcQC",134.25,"entertainment",2011-12-22,"RPGJwe","oMRAGGQsaQ"
1867,74,"XMULjc",10.51,"clothing",2011-04-16,"fOzuAl","WynIZDrJbB"
1868,422,"JTHwwq",116.06,"clothing",2009-03-28,"StqidA","DPoFMHReBw"
1869,973,"rXsMMo",486.96,"rent",2015-04-29,"uvJgdt","JTeLBTRawD"
1870,406,"GYcfeY",494.14,"other",2009-05-07,"SlGaYm","XkgiyvsjiN"
1871,811,"dNzYAt",18.11,"clothing",2011-03-16,"VdqMnt","hANYPwcELZ"
1872,688,"ioJgPX",217.44,"clothing",2019-01-21,"HlKKNs","hrTFgTdbKG"
1873,262,"KXIUMp",276.23,"other",2019-01-22,"pfKMEc","yIKSWXzHVf"
1874,621,"kVDsuc",23.03,"rent",2009-04-05,"rQmQVE","QTthTclzQh"
1875,529,"ylepxI",489.15,"groceries",2018-04-29,"YcfiEj","jubUEiBHQh"
1876,492,"TzLWcN",74.36,"gas",2012-11-16,"fqYmEd","TsArPsVaSB"
1877,240,"uayhGV",182.05,"other",2018-12-25,"POfzSO","zwcMXqoiJy"
1878,763,"CmMtcB",399.72,"rent",2021-01-23,"YwAILz","IZgbxFFXYI"
1879,224,"RcKJvx",468.09,"other",2012-06-27,"UFrkDy","TqgIjZykVR"
1880,711,"mMKlrA",401.97,"other",2010-11-22,"aUYFRp","EtNNbwUZga"
1881,869,"XfMoNn",386.03,"other",2021-08-19,"LSLgbK","YsLBeWViDk"
1882,672,"XqmyPJ",238.34,"rent",2016-09-27,"KAdWtD","TpzRscPYqy"
1883,998,"bVtzdD",288.36,"clothing",2009-10-10,"aWSJxx","KGIhCtyvPi"
1884,80,"ldimld",285.0,"clothing",2016-01-01,"bRQHMk","fCFJEiXJqr"
1885,128,"rJjQav",299.29,"other",2015-02-01,"HSeUOK","XduODVJDEQ"
1886,483,"QtaBRC",306.68,"entertainment",2019-06-23,"mHlNZN","amKPGlnWmR"
1887,493,"bjzstl",190.84,"rent",2013-06-14,"hRBHSr","dZTzgGGayf"
1888,301,"YOqZNS",398.85,"other",2014-03-08,"LaKiJJ","COfjVHMdke"
1889,640,"axmwVa",463.57,"entertainment",2019-02-04,"aFBVKN","NPbCGaNdkC"
1890,111,"QxkxKi",332.2,"gas",2015-09-10,"HtalLr","gyOqZhuzlY"
1891,15,"ROcECR",453.58,"entertainment",2012-01-25,"jKMJVJ","UpXXXrpMsT"
1892,15,"MNxNjD",128.52,"other",2010-09-15,"vffChE","pCOXSXuPeQ"
1893,745,"hTebar",407.1,"other",2010-12-04,"YsTRcO","YOxdYBFadV"
1894,314,"zKnkKO",442.22,"groceries",2014-03-15,"hbeLHC","kavCpwdJIn"
1895,171,"YleBjS",92.49,"gas",2012-05-25,"QmADGu","KCEgzLQaeP"
1896,625,"efzgaE",226.47,"entertainment",2019-08-11,"oePoQT","hkNoMxZpWr"
1897,966,"aDpyKN",19.37,"groceries",2010-11-24,"GhNEuj","OMGcNgErIv"
1898,749,"HLIlVv",211.85,"clothing",2017-02-19,"NhEIDv","pxBtmgSORe"
1899,267,"VDsdnu",256.07,"gas",2014-02-04,"ONpiTj","YntQMhznDg"
1900,442,"ioSVqC",329.05,"groceries",2015-02-22,"OsfhOk","jFJXlTbhYZ"
1901,972,"vbBqsV",241.04,"clothing",2020-05-23,"WRUHfM","VPQWoIKGGs"
1902,738,"HCwWzB",328.56,"gas",2010-07-22,"lUbIMm","IZoWOiNaVe"
1903,792,"fCfYRI",486.73,"entertainment",2013-08-20,"DAvRcx","DUNZmOwKBH"
1904,382,"yZmWzH",381.0,"other",2015-12-11,"duJkCs","MPEyyxSmDv"
1905,521,"CtNmaF",280.24,"gas",2021-11-11,"exDeMJ","AsclNnnctg"
1906,592,"rZCXox",229.09,"rent",2009-09-26,"hyojLb","EmERoILPYJ"
1907,786,"duwaNp",60.22,"rent",2018-03-10,"swDogK","ySUKKOsMXV"
1908,288,"dnzbpn",307.92,"clothing",2021-03-03,"pENHsO","WRDtNtfZOc"
1909,1,"orwlAD",301.88,"other",2021-08-01,"NxJUJR","IPdiXjYWsm"
1910,41,"BOjEvA",286.87,"gas",2014-09-19,"rJqWLi","CTpZQXbwqe"
1911,572,"wHIdOt",474.75,"other",2011-02-25,"dcEOTk","QhbIMyMziy"
1912,354,"LjlNHQ",301.63,"clothing",2009-08-28,"aiQpVF","YNsrCJNmuM"
1913,356,"RbflTG",170.69,"gas",2012-04-15,"FhkfXy","KiYUFostiP"
1914,599,"ZgiXzZ",424.26,"groceries",2018-11-21,"KXxBlc","ibpboghXYQ"
1915,452,"WkcWQQ",7.76,"entertainment",2019-05-24,"eohSuD","tHVwJxCVXn"
1916,114,"tWSTJp",314.85,"gas",2020-09-30,"qhclCg","rqfuoeAGuW"
1917,909,"pKVGJm",375.63,"clothing",2010-07-16,"QCWnHy","cyUETkAkNb"
1918,257,"QvEmjo",328.98,"groceries",2008-08-19,"yYXkfx","jWjzwtwFkO"
1919,397,"AXdboQ",448.67,"entertainment",2013-03-19,"jFeBqp","JueFvIFNsT"
1920,868,"wGeCwr",484.17,"clothing",2015-02-19,"mFUmpj","HEXUejGlqP"
1921,23,"zmAWhh",90.45,"gas",2017-01-24,"TXYuiR","fHCdXlwYNx"
1922,187,"bCxnHH",153.97,"entertainment",2011-08-13,"TiUOLa","vlAZmSYpOo"
1923,252,"DDPUbA",246.89,"entertainment",2008-01-13,"voVmcq","PCsnQbrJEv"
1924,794,"tiqvYI",433.02,"gas",2017-07-20,"cQOpwJ","fUMDrCIEzM"
1925,85,"ywmTxA",47.63,"entertainment",2021-08-22,"QgBKQD","TjHVNawFoK"
1926,731,"qBWQEy",33.11,"clothing",2013-08-10,"wUdFMK","znPziaIIVl"
1927,664,"PJZcJm",276.02,"entertainment",2009-06-07,"ClJXQR","DDenICYvip"
1928,58,"jwMzAw",431.14,"gas",2019-04-13,"ujdxEu","ZeGpODNCUA"
1929,829,"iRUKbJ",296.8,"gas",2012-02-12,"yHYFzJ","aXmpHrAlXU"
1930,47,"tSKCdv",78.3,"clothing",2008-06-27,"dwddwJ","YlgkkAxEms"
1931,394,"IvokAB",90.47,"gas",2017-06-24,"VxjAgt","iFutoMqBwT"
1932,538,"McrNbb",7.06,"rent",2014-01-23,"XezwGu","YSTaIngSCQ"
1933,818,"LWMzSb",125.57,"clothing",2010-08-27,"JgzaVs","zurfZBPquY"
1934,370,"MHrRMl",474.03,"rent",2017-09-22,"taRQSy","YZAEKIrixa"
1935,344,"gfLrXv",138.46,"entertainment",2021-11-10,"EFCMrd","xfKAjgjoaF"
1936,32,"liMYNN",304.38,"rent",2011-08-26,"dcXrGO","prucMfHcXU"
1937,708,"bqUVwP",273.5,"other",2009-12-06,"sjRUdh","tAbFAKuicX"
1938,745,"QxZpQJ",169.04,"other",2015-03-12,"GIvPtJ","wFOXxAjUXF"
1939,205,"xGeffh",216.86,"gas",2011-03-27,"jAiezH","BNVafeVDrU"
1940,894,"HTJaLV",413.26,"rent",2017-06-12,"jCZiQz","vTLJEGGCNw"
1941,224,"asqHVt",84.78,"rent",2012-10-30,"iPkCmc","MhWHQgFtWW"
1942,657,"oADpNs",344.94,"clothing",2010-10-22,"aFMhKt","fNuBwCLpub"
1943,197,"JgEaaf",468.04,"other",2021-05-09,"AlVxKb","sqLWaHboTu"
1944,739,"wvEUde",478.0,"groceries",2009-06-30,"zfLNeU","OIQzNVHsOV"
1945,501,"nWyfHg",133.01,"groceries",2014-05-11,"ShYDeA","MbxOeGCeXm"
1946,385,"vhSZiJ",59.28,"rent",2010-04-30,"iDthjG","EKiQMqXvAh"
1947,782,"KiEKqE",469.21,"clothing",2014-05-24,"SHPfhY","djieZEyBIL"
1948,486,"QPEzVH",77.81,"entertainment",2017-06-23,"ZJLmeB","qOqPfnFnCR"
1949,226,"dWiIrC",214.65,"other",2016-02-15,"syrkRb","UWxLtfeBqY"
1950,891,"rQzpKC",165.32,"clothing",2017-10-06,"xgCjhU","unIhPbWUop"
1951,494,"mrRVTe",469.49,"groceries",2014-03-15,"mbTHiW","XlXaJVDsQc"
1952,634,"DyIQKV",225.93,"clothing",2014-01-29,"wTdGVn","dUeBfSXdlB"
1953,130,"ghgpXg",252.82,"rent",2014-08-27,"ktoqqm","gBdsAHDNbp"
1954,10,"DXHKLB",100.17,"other",2019-03-01,"oAwYwk","turEPprsho"
1955,497,"sYwwvE",313.08,"entertainment",2008-11-13,"oTugCW","ZpAYziUBAy"
1956,754,"ADItBE",120.27,"gas",2019-08-14,"EUPSQw","YCEXgylJwT"
1957,112,"xzVzIw",1.81,"entertainment",2021-10-11,"EfIVKH","wxeeGpgXMw"
1958,703,"QLfAwv",190.77,"entertainment",2014-02-06,"ApHaWf","WYOsdEqtrg"
1959,572,"zCLkkI",216.38,"other",2008-02-15,"QTmwyJ","leIHNLvbik"
1960,867,"SqcPkT",434.41,"clothing",2018-11-07,"UeurQK","ceIKLZKfwH"
1961,346,"FHlbfB",161.31,"clothing",2013-10-23,"vSoASa","PyILKwBAxf"
1962,950,"YNoHNJ",224.06,"entertainment",2012-02-08,"nKbNFL","tVOGbNZAxg"
1963,981,"HJOurf",92.85,"entertainment",2010-11-29,"CNEbwf","ztSrBrtuFV"
1964,558,"ovKUPs",14.29,"gas",2018-11-23,"fhyUWY","DEBRzvhPzU"
1965,181,"FLQzfx",66.49,"entertainment",2010-04-21,"RSMlcm","wsrxmylhBH"
1966,901,"GVhQyg",255.48,"other",2009-12-27,"NUhzrW","gYKvgfvPHO"
1967,432,"tNrMiX",443.03,"clothing",2012-05-17,"ATBxTM","lcNTnVJAxn"
1968,977,"oJreqR",70.94,"groceries",2020-12-30,"sFnyix","HhDXQcQPcl"
1969,217,"KkvqMY",421.12,"gas",2012-03-10,"wTGsUG","JeCwGeSIqT"
1970,698,"wLxIEJ",237.07,"groceries",2016-08-12,"sVyVal","wtyTJNuIcv"
1971,870,"RGpDNe",58.94,"other",2009-01-04,"IdgpEa","ufmNSVuhad"
1972,260,"WIuJRT",326.54,"rent",2013-03-30,"cRfjht","sZlgfVzmxc"
1973,714,"ereiNJ",106.42,"other",2021-08-29,"LRMTWX","einuafcxvh"
1974,747,"bmZCvn",363.32,"clothing",2012-05-07,"JJetgd","TESMoAuOrI"
1975,425,"EwJcrt",184.74,"other",2015-09-11,"jQocFD","NqaMWrcciN"
1976,666,"ZJVVVY",130.42,"entertainment",2009-01-01,"WvghAI","GvJCiCbkjT"
1977,290,"pmNxFo",359.35,"entertainment",2008-11-19,"rkDrVB","oiuukZXLUv"
1978,245,"LqWoND",433.53,"rent",2012-01-05,"TBnBkR","FdRuFRNSGs"
1979,324,"UFlmPS",275.46,"rent",2008-06-20,"iSRVxS","dCatSfQrKb"
1980,237,"uKFQXA",486.14,"groceries",2017-12-06,"cwiOlh","eUbNYIrMXg"
1981,475,"itcvHd",10.36,"groceries",2016-02-29,"JhQiiV","RZVAPYYxFl"
1982,491,"fOnMjb",471.42,"gas",2014-02-10,"KiiDeX","wIVewdJojh"
1983,368,"uCnDLY",104.24,"rent",2020-03-05,"aWObCu","PgFdcAyUoY"
1984,625,"DSPqqC",201.25,"entertainment",2017-07-25,"enBzpe","XwmXsqEIMI"
1985,673,"AqwDRl",446.64,"clothing",2009-01-04,"gzXEwU","OrvNdCNnxt"
1986,343,"XemBYq",55.15,"rent",2009-04-24,"ftcwuL","ypJXbIlsuW"
1987,704,"gxUomg",173.11,"rent",2012-04-07,"TscBnV","uhQlGNnEwQ"
1988,966,"BVxLOV",31.22,"gas",2009-01-22,"rfvSws","oeRPjKuHIX"
1989,706,"uwulYx",33.83,"other",2015-05-13,"KwWRTb","bXZQptyObD"
1990,918,"igghXe",260.84,"groceries",2018-10-29,"GtOsqX","KwqtvKxZIG"
1991,243,"CfQsQh",134.99,"groceries",2021-04-12,"vAZVax","PteYiQIPLV"
1992,887,"DcvXAz",472.88,"rent",2017-01-29,"bIgHqw","RuFBPIibvc"
1993,624,"hFQddp",62.67,"clothing",2012-03-25,"mecOCy","dKNeykSnVF"
1994,824,"Pafata",106.7,"groceries",2017-07-02,"VyKjUt","jjgUcTxhLT"
1995,431,"LfpcFC",372.25,"groceries",2015-09-11,"ejsWdN","zOtiCaeCrg"
1996,611,"cUeMjH",171.87,"entertainment",2012-04-14,"FfOjZO","mAUijRxcRe"
1997,497,"KZpeEn",492.36,"gas",2020-06-30,"VWVkeM","btGngqMDJO"
1998,383,"rpPJpw",280.35,"groceries",2010-09-16,"aOZJep","QFCDqyoTSF"
1999,317,"HAzFNG",312.78,"rent",2011-09-05,"kpntEq","TRLtkjvjTn"
2000,248,"braZIl",460.35,"entertainment",2011-03-02,"XzeRFp","ifiKyhESXD"
2001,929,"cvxdeN",294.92,"gas",2015-12-02,"nuBBIV","iYffofQbMv"
2002,14,"YSRUMw",104.14,"entertainment",2008-02-13,"BOiRSz","rIVZRYrSJq"
2003,121,"drGfUt",116.36,"gas",2019-05-15,"PpRtCc","WujIIDBkCM"
2004,344,"kiKfdg",295.74,"entertainment",2017-12-04,"AYfzkj","pNNgeuuNuT"
2005,432,"TryEPN",309.73,"other",2018-05-17,"kkEBMu","vjOIcLyGIw"
2006,889,"zeOyIH",49.22,"entertainment",2020-01-03,"tSkRmy","Schpiiklds"
2007,338,"zBKZWM",131.19,"groceries",2016-04-24,"FiRgaM","mjcmSsFLpC"
2008,357,"plGhAm",5.37,"other",2013-01-15,"KTRiec","UnwGxxGOiN"
2009,338,"rPFaFe",320.86,"rent",2012-07-26,"JJzIVz","oLSGwZaGJR"
2010,780,"ucZfWY",414.91,"gas",2021-05-17,"GBJhch","ZVuskoFhQa"
2011,241,"DqyqKp",358.41,"entertainment",2018-05-12,"vXvQJP","MJKRLsWaPi"
2012,725,"JCbDav",200.4,"groceries",2008-02-01,"ldaznx","aaIWznyjft"
2013,848,"xrDAYc",256.91,"entertainment",2009-05-26,"MYovhj","LAFSYUxicl"
2014,282,"iJuRQM",77.91,"rent",2018-12-09,"XvorIP","tCghpkueaV"
2015,985,"CjjAHU",150.1,"entertainment",2012-03-15,"LTpemx","mZRYPsdtGz"
2016,607,"DHYOZL",276.51,"other",2015-01-18,"MjGPoO","WOPOoyfwXu"
2017,958,"uyMMLQ",91.01,"other",2020-09-25,"fGCntw","pnvUSAXRpO"
2018,796,"HKxEIz",354.51,"other",2020-09-17,"FGoivi","hBYvsFEbjG"
2019,227,"mPYjFV",394.09,"clothing",2019-03-18,"GUsSDZ","pLAcGActOu"
2020,82,"FzANEC",159.17,"clothing",2016-04-11,"WHIKCI","KPmgzZMEJQ"
2021,490,"hJXBeV",330.84,"gas",2009-11-09,"LAojMB","pKaepdFVMR"
2022,196,"AEModT",293.06,"gas",2021-04-17,"mdLMrl","oRfbfNmsuu"
2023,397,"NFlRJp",444.13,"groceries",2012-05-06,"YAcaLY","rLrHlxLiBa"
2024,671,"pngqPW",287.06,"other",2019-07-12,"ouyoAY","bdyPbKcMiG"
2025,229,"pdedUr",172.47,"entertainment",2015-04-13,"uYIaTP","DSWVBZsejP"
2026,770,"uxzopA",299.99,"clothing",2020-09-15,"utuEDE","WicfCcgYUX"
2027,126,"FktxFJ",21.77,"clothing",2017-10-28,"NmUUhV","MgYIJCwMvz"
2028,693,"ootTrp",287.81,"clothing",2009-08-27,"GtFxWL","wVNdlfFqcO"
2029,568,"cPpKFA",447.86,"other",2012-04-02,"AiwhMj","bKxBFCIZeX"
2030,880,"EqQGJN",348.4,"gas",2020-11-30,"YydORT","qUfJkjKOgV"
2031,683,"LoFvKm",390.09,"rent",2021-06-28,"ePJJao","oADFPueHag"
2032,190,"flDCXO",60.34,"gas",2021-04-10,"yNgwVv","iJdYrhVQIT"
2033,526,"CheGnr",189.66,"clothing",2016-02-10,"MLPRwa","NaLRAbTJVj"
2034,739,"gpIhbT",193.73,"entertainment",2008-06-24,"fQbcSd","KPngDAoKnG"
2035,348,"POzImA",221.72,"gas",2015-11-22,"SprVfQ","cofqukqYRy"
2036,540,"joXBQC",229.97,"other",2020-04-09,"gvGFXS","bkcDVaUJVx"
2037,711,"WtgnxV",214.62,"groceries",2013-06-12,"OjKkwz","FozevOZsLy"
2038,445,"GuuXhl",416.34,"groceries",2021-06-17,"DpGTzX","PaWzfSbENG"
2039,237,"FiZSgx",157.83,"rent",2016-11-28,"vjjTyn","pTrnBrtbgV"
2040,996,"ujOQbq",261.0,"clothing",2020-10-21,"ymXsbT","iIYXiFShWS"
2041,401,"egrRMX",23.45,"other",2012-12-07,"hGwVaE","JWskePaGFK"
2042,721,"ulJknS",175.02,"entertainment",2013-05-21,"aJYxRc","dIDTraYyuv"
2043,130,"WHzGIS",378.22,"other",2019-05-09,"maafSr","vJQNciEWtG"
2044,60,"LFSnkH",16.2,"clothing",2012-05-17,"UqXieY","QTGJSKqMJL"
2045,971,"VwwWLF",50.82,"other",2018-03-31,"DBMOFU","hUBETqawMv"
2046,192,"bfFNtN",478.08,"entertainment",2009-06-17,"hcoyKo","BQFmcAcLMv"
2047,142,"sQCNZT",437.53,"groceries",2010-03-11,"VOCyPx","jpmbKufQCL"
2048,682,"XGTgCb",48.55,"gas",2008-05-02,"dLuxaM","IEBCVnyBLE"
2049,295,"dKNohc",481.34,"gas",2014-09-16,"HHMDHl","cEJrTPtemq"
2050,317,"ifogAQ",26.8,"entertainment",2009-02-01,"cOCVTL","GhdPiCHosQ"
2051,43,"gTVXWn",148.41,"entertainment",2018-03-20,"QgbFOo","sOgwLhehnD"
2052,29,"CLjgGC",96.3,"entertainment",2021-12-22,"iaxgsO","ocmRpbWLVI"
2053,534,"byGJgb",431.35,"other",2014-02-07,"lInNiv","ziAhScKeZd"
2054,811,"RpvDxY",141.97,"clothing",2018-02-07,"SdjQfs","KwdCaWHjAT"
2055,505,"YGCkQr",187.52,"gas",2018-04-09,"fEYmba","TitBNDfCFM"
2056,103,"ajTvYe",449.73,"other",2015-08-09,"vMjGhd","BHjkQRhDuy"
2057,583,"AtEBLI",350.09,"entertainment",2014-05-31,"PiLXyg","UzESEKxsnu"
2058,191,"GnNMIU",275.26,"clothing",2019-12-29,"KxFNIv","ajApgmqpIg"
2059,512,"TJxeWM",222.79,"gas",2018-11-01,"bFXIsW","QmFeKzRSyp"
2060,222,"KDyJhy",33.04,"entertainment",2012-12-26,"LGndxn","CgkjbjhvID"
2061,140,"SDQYgn",96.28,"groceries",2020-03-13,"gAfAFj","EtRkzsyTRt"
2062,152,"NOMMRn",20.49,"groceries",2021-03-19,"xNyezq","nLDlilTRfB"
2063,215,"WpDWBr",304.29,"groceries",2021-04-29,"TmOdMO","ehhSsxDjuc"
2064,448,"GpKodP",89.0,"clothing",2020-06-23,"oETzAT","noqsqtcIrl"
2065,226,"YwNxAv",226.72,"rent",2014-07-12,"lsfUDq","hZjIbREUbf"
2066,642,"KhfIiY",407.91,"groceries",2017-03-23,"xFZskA","DHeYYofdxO"
2067,551,"ZFxMUr",142.5,"rent",2012-12-09,"HBqgqr","UtfufommIw"
2068,747,"fulVUa",360.08,"gas",2011-12-28,"ySJJbk","vbbHfFbmpE"
2069,492,"reCDtm",68.42,"entertainment",2012-06-30,"OOiEMG","pNzcDYDEpq"
2070,33,"kOagGo",54.69,"groceries",2009-12-28,"PbzEUI","xykGEztpMd"
2071,573,"vstPQR",55.7,"other",2011-09-09,"ZTveJl","bAWlnegQOh"
2072,40,"pBycBh",441.12,"groceries",2014-07-26,"FPBSpr","DiujwxUBeq"
2073,454,"lUdFsV",201.47,"clothing",2016-10-22,"cMKhYX","oIcghFoPDT"
2074,917,"NGLYWf",446.44,"groceries",2014-05-31,"jJqUIv","BHcFiYXyYu"
2075,809,"BxaPOs",430.17,"rent",2019-11-30,"GwvgXv","UqprTjVaay"
2076,961,"JPbOHk",226.82,"gas",2010-09-29,"LaZzFK","iuBNPnjARL"
2077,876,"aoZxry",212.55,"gas",2009-08-31,"TmNeXO","hmvlAnreLU"
2078,981,"cUyDlZ",375.64,"gas",2012-08-28,"ugisnh","CNRvRueVnu"
2079,680,"PTMivw",434.33,"other",2019-12-24,"GamoDE","JoNUFiTnIU"
2080,318,"sDPLwW",175.6,"gas",2010-01-20,"qmsMtN","jJhJkqNIvw"
2081,696,"SHlhKA",209.55,"rent",2016-09-23,"ppsIsQ","jeggtEBUCV"
2082,626,"kRjdKY",109.45,"groceries",2010-04-22,"keNARQ","VZXbxbNECe"
2083,639,"pXGZuq",211.09,"other",2008-01-08,"SonihH","CUQUsMQwuV"
2084,762,"aAFNGy",8.08,"groceries",2009-09-06,"tsWHYB","wrLmgdRZQT"
2085,409,"rhpHPu",292.31,"other",2010-09-09,"zXuLip","EekfQXhfJS"
2086,968,"gcgcQG",279.61,"entertainment",2009-11-20,"xtqVUh","nOPzutQvfR"
2087,97,"FmmrNX",408.98,"groceries",2017-10-20,"ESKmmw","rTrqQmucCn"
2088,57,"IDUxHw",195.85,"gas",2009-04-06,"BLvQAt","gRzrmjaEIb"
