incomeId,budgetId,name,amount,type,date,from,note
1775,454,"HMzwYt",419.87,"investment",2019-03-06,"nWuSDt","mvuAphaKqG"
1776,471,"hJAFTT",46.16,"clothing",2014-04-27,"IjSQxo","QejrpeFWfv"
1777,485,"jYHtXv",118.55,"other",2013-09-09,"wKowwv","UPzBxNEyvz"
1778,909,"nepAms",269.52,"other",2011-01-13,"zPGFVC","BArrYoVunU"
1779,824,"ZStAvZ",35.85,"interest",2021-04-13,"kSUxsJ","gauroYmlIq"
1780,597,"fvArxV",435.87,"investment",2014-01-21,"lMXNdh","PwlVAmrsli"
1781,835,"wOOHwm",123.92,"gift",2010-05-16,"tMsDfA","jaTWFgywCh"
1782,799,"PRmwfY",433.84,"interest",2009-07-19,"atIKKs","MVkixuizpU"
1783,665,"ItMwOC",266.75,"clothing",2012-06-27,"VzxmWh","ubXSrhwfem"
1784,26,"CduAjR",320.32,"interest",2021-07-22,"tIKLxs","ylZgPuvQvi"
1785,248,"lowcNU",40.8,"other",2008-09-16,"iDOYOh","GBrABZRUzW"
1786,499,"sAbnUl",360.23,"salary",2018-05-29,"ULgTZW","htmcdSIJnd"
1787,866,"LfayTR",149.38,"clothing",2021-03-22,"bRUeLa","JsAgjwrZJU"
1788,62,"pnGnTJ",31.73,"salary",2012-08-20,"SbqkLW","IkRUYGweOF"
1789,312,"gjsFye",77.39,"investment",2020-09-27,"psTxTC","ZCOrWYMACz"
1790,382,"xmpEeq",250.03,"salary",2010-06-05,"GYCRAs","AMyoxaqBsL"
1791,243,"eqVRZh",47.18,"gift",2014-11-18,"AdgwcF","dLbkaFYmoQ"
1792,121,"EhFkQs",425.47,"gift",2010-07-06,"KKFfnG","fmigHsadQa"
1793,429,"WOcTtf",262.82,"salary",2012-11-10,"nRdOyu","hFJjbvEZbN"
1794,269,"fsiesX",20.17,"investment",2017-07-24,"ZvsMCW","DjJQglizbS"
1795,308,"sZFcAL",311.48,"salary",2012-04-26,"odZnPB","QkcOaLOoRA"
1796,441,"MdRody",179.2,"gift",2014-02-23,"AHwzgO","JzrfykgZZh"
1797,461,"XLPwIE",404.81,"investment",2021-03-29,"eYdVLe","EYVmwCoIPu"
1798,388,"HkkNOm",215.4,"clothing",2018-01-30,"gPIxCT","LubWjyWYMw"
1799,577,"ilVtLV",245.56,"clothing",2013-02-13,"xNlzJO","qcyJutgqPV"
1800,827,"UPkDzn",136.54,"clothing",2021-03-17,"BhzqMS","OOoxleQwKR"
1801,383,"dzRPug",77.06,"clothing",2016-04-19,"wOqfha","UYWVywLWkz"
1802,500,"iDDgNJ",231.6,"investment",2008-08-02,"CDMCul","MjWlEcUmti"
1803,444,"LZTdFt",321.91,"interest",2019-02-26,"ZnHgEV","bBWpGOWTwT"
1804,574,"BKUtAX",170.02,"interest",2008-12-13,"UGVxMN","yDNtOniDfg"
1805,621,"OYioAA",487.08,"investment",2018-07-18,"jvORfJ","CqVgltrnmE"
1806,870,"sTXDkM",24.23,"clothing",2017-02-05,"RhqDnD","IJcUBZkrOo"
1807,462,"OCxdcu",312.83,"investment",2018-02-23,"tYPoXA","gEyAblHgAy"
1808,775,"pldqfI",462.74,"salary",2010-08-07,"TwBltK","mIAbVXfqkg"
1809,533,"ZhOPjd",252.15,"investment",2016-11-13,"oyWOPv","FWFHGveSeW"
1810,258,"KLzErb",305.45,"clothing",2016-09-06,"oEtCND","fhZvwKbDRF"
1811,298,"yUcLDt",386.7,"clothing",2008-11-10,"rtrHEv","OyundprTsF"
1812,414,"YbdOwG",222.76,"clothing",2015-09-30,"TdIbPF","AmzvUqPxlb"
1813,273,"QtjkDU",114.79,"investment",2018-09-22,"erJRrj","TgDKCWrvFW"
1814,644,"RUWPMi",478.98,"salary",2015-07-27,"OGayPw","EOLxRQGWwV"
1815,141,"hKgRmv",20.7,"interest",2009-12-30,"PQNLOO","vqlWVOyXsh"
1816,784,"AXgGkC",123.54,"interest",2021-01-17,"yqSlXC","hPNxRAOEvH"
1817,611,"dTTsCr",30.75,"gift",2020-12-25,"qlhDhE","VWjPxtZqti"
1818,595,"teeUgc",107.61,"clothing",2017-08-02,"SNNkrF","yXYDUbneZE"
1819,732,"atxaIS",416.89,"investment",2017-11-28,"dUJQPU","wQpnoylaIr"
1820,131,"rAQcCW",485.58,"investment",2020-04-14,"qkpQPu","FfgtEiRLOg"
1821,55,"hhcKzC",169.69,"other",2017-07-07,"KmfFuQ","DYKJQjLINE"
1822,383,"wfkIkf",308.33,"gift",2020-07-07,"LPWwvQ","gTXxIqRCKm"
1823,313,"hREQqZ",169.43,"clothing",2010-01-16,"LWOvqG","MxNqISqRvU"
1824,997,"ccdsQt",466.24,"salary",2016-01-08,"nsGJqt","WBliOSlUHa"
1825,522,"CwzCJH",407.69,"gift",2014-10-02,"HYDXaN","tWYLyzhSuR"
1826,338,"SMgnFV",407.14,"investment",2012-05-16,"ilDTaN","tcGEAJTkkc"
1827,111,"qqVRrI",240.77,"other",2013-10-13,"ZcMZex","qRuATGyDNs"
1828,484,"BLtaSR",101.11,"salary",2014-03-04,"XdVOom","uZxSrnibNk"
1829,868,"zefuMm",193.97,"interest",2011-09-11,"xeFSrC","yjsprtFgMi"
1830,168,"LiFWDA",171.85,"salary",2009-01-05,"DKXxUC","nOjgQJMLzf"
1831,988,"arekfv",18.3,"investment",2009-11-07,"BJAXuE","EnIoSBLWHv"
1832,477,"ViWAoD",153.36,"clothing",2009-09-14,"bmmdbL","yJDRqcazZn"
1833,280,"dllczI",487.14,"clothing",2021-02-08,"mhLmDC","kRjfIjItqL"
1834,410,"jqVLkn",161.06,"other",2019-07-21,"YFxtBh","FXmQesBslv"
1835,748,"IBIApG",223.16,"interest",2021-01-24,"OnIXCG","jqdKiwPkTr"
1836,367,"LEcqqW",120.65,"salary",2018-02-11,"NVujoR","BOlCQhoZpt"
1837,842,"dPYfkx",339.32,"investment",2013-07-11,"RUqyCM","mFYSkbsJge"
1838,302,"rkVRaE",458.01,"gift",2020-08-24,"qaTkXg","ifaUkPVdDQ"
1839,793,"TVPaAO",347.79,"clothing",2013-08-22,"PnfkGf","TgRtAJJDrz"
1840,600,"DkQmkV",13.14,"gift",2010-04-17,"bTaJDk","FsVTTrUZjE"
1841,182,"RVdzpn",36.58,"investment",2010-11-26,"OoTHxP","NkLhOwAjWN"
1842,675,"mDedwS",200.44,"salary",2015-03-07,"FhVOIy","OuLvGEhYDr"
1843,235,"aZqnaU",234.33,"other",2018-06-02,"xUECWk","eYmcPVmtzO"
1844,942,"BuwDRH",403.41,"gift",2008-08-12,"emjtUh","CRTQTzboWX"
1845,908,"FLGUWg",327.71,"salary",2017-07-18,"cAOddW","iVPkSKWkDo"
1846,333,"aUyyMX",340.96,"other",2008-02-22,"dePral","tgiKIiQjvA"
1847,601,"jGIZtW",1.26,"investment",2018-09-27,"lwxPIk","zmebTFRjwK"
1848,587,"PbbtcI",290.05,"interest",2014-01-16,"vanCeo","bpvklvoRJH"
1849,438,"DyNmqH",190.32,"salary",2012-01-30,"Zklfgv","TOYMxkSSeL"
1850,387,"ffUsHn",396.79,"other",2009-10-18,"mPgnOc","KMlrWNdEsC"
1851,39,"PWVdCE",49.95,"gift",2011-03-12,"LWLzXl","nXCQEsfEnx"
1852,676,"ameoUv",141.34,"investment",2008-05-27,"OZskdz","gFZCielIez"
1853,288,"EAYwKK",396.74,"other",2011-01-08,"LthlXC","ViqCFRkpsH"
1854,658,"ExPybZ",293.45,"gift",2012-06-17,"JzqTEy","PyYlzjuYxJ"
1855,77,"ttzvjy",499.42,"clothing",2020-07-18,"ZnJXhF","uQEtpRXBZC"
1856,186,"eSZMxS",202.69,"clothing",2015-10-02,"VBraaW","LOMIXgeCSN"
1857,425,"TnRlbl",335.47,"salary",2017-10-27,"mOxFUu","zEMdZmkCmZ"
1858,701,"SANyNZ",211.01,"clothing",2014-12-19,"FAlSsT","xrLGhfHhMw"
1859,948,"TFloFr",438.68,"salary",2015-05-26,"zVYYxE","ZulCSCxdJr"
1860,315,"Qjqjcd",259.33,"salary",2012-12-22,"pthxiU","syAUeGYsQK"
1861,277,"DJCMjK",148.21,"clothing",2010-06-25,"rpxoMx","BhOKXKSFoT"
1862,162,"uvfpoS",98.01,"other",2015-03-27,"MkTkWg","xfCOufVvqE"
1863,997,"McPmYE",154.14,"interest",2021-02-28,"MIYviI","DxTuTLduHI"
1864,291,"AfXmPh",491.29,"interest",2009-11-19,"LAUKks","CjhXFpAlcH"
1865,193,"ztcsDv",42.81,"clothing",2011-12-10,"mVgFcb","SDXLxMnpYU"
1866,893,"LxEEKU",234.52,"investment",2008-09-08,"mQrDEd","EIEHbQMVkj"
1867,901,"ZNQMhf",486.62,"interest",2008-03-26,"wrhtHU","KCBojzqpMz"
1868,889,"slZUVN",129.66,"salary",2018-03-30,"psRazp","HIipnACPBu"
1869,733,"XWZIcq",302.69,"salary",2016-08-21,"BOMhFi","zvAuIexCPQ"
1870,948,"dsJAVz",387.54,"gift",2008-04-21,"alkbpZ","YDKfCWkWvx"
1871,244,"ZAUJbN",325.56,"clothing",2011-10-17,"SAOfLt","giKpDQODpe"
1872,126,"DtfTXf",120.97,"salary",2009-05-15,"EjZCww","vDHewiaZBd"
1873,804,"lKUZYW",235.02,"gift",2012-12-31,"fnAzyt","aqaqYLnfpG"
1874,672,"yRnsyz",306.3,"interest",2020-05-10,"FqjAzR","yGaQWrVHCM"
1875,737,"gVOPvo",411.83,"salary",2015-03-17,"xnBoSS","KQTusprDRJ"
1876,327,"oTdRMC",141.39,"salary",2017-05-02,"OyRAMD","gpClYVhhTP"
1877,413,"qOMpmP",244.92,"investment",2018-02-06,"VJJhFM","tNBAdfiCsM"
1878,201,"ybuThi",410.52,"investment",2009-03-26,"cuUJmd","hIJAREhSsz"
1879,524,"wcpwIp",360.46,"investment",2011-09-09,"ZLlvIU","FlAoLCUvpl"
1880,460,"iWasUc",227.56,"gift",2019-08-05,"eCZmIs","tOCVgYMNxw"
1881,4,"Himskv",383.05,"interest",2016-12-27,"CTTGdZ","nICfDeLWnZ"
1882,224,"KLCYhs",420.99,"gift",2011-05-02,"tohBwJ","RyBbYrrwUc"
1883,852,"vitJmG",269.39,"interest",2010-03-19,"xGodBy","LkmMvjgQkC"
1884,219,"JLqbLU",124.1,"investment",2017-11-22,"VfMVYW","CvscBOvCUi"
1885,287,"HRelNt",21.63,"other",2010-12-11,"DyAcZD","LReohpQLOa"
1886,833,"xsDgDw",436.47,"clothing",2021-06-25,"jQukuW","YQktzQmfkv"
1887,440,"UjQsnX",14.27,"investment",2021-02-11,"dkxVkZ","DxkFapTKhr"
1888,429,"eOcSsg",303.31,"salary",2009-12-07,"egqpOQ","imGMWbiYeb"
1889,340,"FxxsAh",168.11,"investment",2013-03-05,"gTeyIN","hnsfRypYie"
1890,809,"wnmCdD",122.81,"salary",2013-12-16,"eHJNjW","ZVMyTlAKgH"
1891,382,"BuYjTy",64.9,"gift",2016-03-28,"boCxlK","FthewmHYoZ"
1892,871,"kcaYuu",35.65,"investment",2021-03-08,"YRbXSQ","NLgIHLxaMA"
1893,536,"qioVEm",113.96,"gift",2016-03-01,"fgvbmS","RPHjNbeESN"
1894,395,"MvVlTV",288.67,"salary",2015-05-21,"AxqMIZ","RfdvDFwIzi"
1895,556,"VkObew",258.68,"other",2017-04-29,"arvqiQ","vcEbJjRzct"
1896,348,"tzMwnE",428.22,"other",2008-03-21,"ztbmBk","qLrdkaHZDP"
1897,252,"GFSlzU",270.8,"gift",2011-03-12,"IfivRY","tEEJXCQVnG"
1898,692,"swvkMj",446.76,"investment",2017-02-10,"pagpuA","RLkfECPPdn"
1899,46,"DOixvB",22.02,"clothing",2015-11-11,"LRDIPn","cuEtXQmAKa"
1900,745,"JuJkSu",7.67,"other",2021-04-22,"hzNOiK","rBWPaDZtVF"
1901,558,"HkaruC",74.16,"other",2012-10-13,"pErhxd","SyxrfAosjr"
1902,431,"HTqwMN",181.01,"interest",2017-05-12,"QKyeIu","pzJaKAjuFJ"
1903,18,"sVWGgf",390.11,"interest",2014-04-09,"GLkgOU","XoHcBxWkVd"
1904,774,"gKmhFj",185.73,"clothing",2009-05-10,"sjeLnh","CSkBEfOtyx"
1905,708,"ORdqGk",193.82,"salary",2016-08-25,"KWRnfX","nZEuFeUvcK"
1906,935,"slDdYK",399.4,"other",2016-02-23,"zGVmxJ","vKGpxOxpRg"
1907,24,"IhEAkY",474.9,"gift",2010-08-01,"efcoKp","aNRVVzRpyF"
1908,692,"vhtPrX",162.86,"salary",2008-03-11,"ePjUkj","MjRAhEgOUb"
1909,729,"CEBDOX",104.38,"interest",2008-03-15,"NKaFMY","StNWrCzPcX"
1910,859,"FcjHjG",34.39,"interest",2016-11-09,"OilIwa","eAOCNUINPu"
1911,587,"unUcTn",277.05,"salary",2015-01-15,"yoNXFz","ZhgWbsxUar"
1912,235,"GwunTn",417.48,"other",2019-03-18,"kFPNtw","UdrrybRizF"
1913,232,"kEzIXJ",107.3,"salary",2011-09-11,"CdyHau","fhehguiLNM"
1914,322,"AzQFwr",484.17,"interest",2008-06-08,"CAHOYM","VoeskrbYOM"
1915,146,"JIdMZR",240.05,"interest",2009-03-02,"jPfSXY","EWzGXjdJtM"
1916,249,"GeWvSz",47.31,"interest",2013-12-09,"uEYUEK","DxbRYcltAb"
1917,284,"HHnXkT",113.16,"other",2010-01-25,"RpTJiY","mXuiOQIlaO"
1918,443,"RUxOEh",54.9,"clothing",2014-02-20,"acCIeM","eCDCEUKBAX"
1919,609,"BhQUPb",448.05,"investment",2013-06-18,"FGWEJa","EwJzsoQxoK"
1920,385,"XqmkFC",190.44,"interest",2018-06-02,"MDETfG","WSsgDVPrRF"
1921,631,"XmkYRB",281.0,"gift",2017-12-12,"aYwEpQ","bOMlrNBBJH"
1922,842,"qlRCpE",12.59,"gift",2009-09-25,"ZJJkUX","mWkctFbtiQ"
1923,220,"Ryestd",55.31,"gift",2015-02-07,"ERzglx","beZRrEXjSy"
1924,79,"qTcsdK",210.92,"salary",2012-11-18,"QVbTrU","lBVRsWRfuU"
1925,119,"xAERUO",76.99,"interest",2020-10-12,"TqUPHU","VsFDeMwdQx"
1926,642,"aNDvlP",399.54,"investment",2016-01-09,"UVLNuI","xCiXdYMKMP"
1927,838,"UbuFUr",305.4,"other",2021-11-07,"xETIeo","OPCUtTStVK"
1928,529,"qDgNkR",5.89,"interest",2021-05-15,"itMdTh","cLEHuhxyOg"
1929,456,"wJMUmI",389.63,"clothing",2021-08-06,"UOfmSj","ChGsunmpLq"
1930,796,"hyRUHD",214.48,"gift",2009-05-26,"giBmvK","pYAeVfdCTL"
1931,215,"NadJzh",265.41,"interest",2016-10-01,"DSZaDn","uQdoTOLrPB"
1932,916,"UfBfcm",149.81,"clothing",2011-02-18,"ziPvnV","wBoVRlOIsh"
1933,153,"BfLRyQ",418.51,"interest",2017-03-07,"GfhBGG","btDKSmjxlj"
1934,811,"PIXuql",268.14,"clothing",2008-03-12,"OKBvEU","atBbUrGIDo"
1935,667,"lBEJVq",13.11,"interest",2018-03-28,"FPUtxI","oUftXIRvZU"
1936,227,"mYLpQp",481.44,"gift",2010-08-05,"RrBuGg","nzfnlqaLor"
1937,268,"bGOFJt",428.16,"interest",2018-11-03,"dwlBuQ","fdeYQBbQLS"
1938,691,"LqCwFl",26.8,"interest",2014-10-01,"gGSnov","ADolOBSmDc"
1939,512,"wcqWVN",116.84,"salary",2009-06-10,"GCLTgz","sDYoWNWMlm"
1940,530,"neaIhM",435.65,"gift",2015-08-27,"tFfVcu","ioQHylHayr"
1941,638,"VuFJbU",309.53,"other",2017-08-24,"WmFhHT","HKUStVzFHq"
1942,110,"HOqebC",144.36,"gift",2011-12-30,"SVSiRo","GPZzhzOROK"
1943,518,"OBWjKt",257.86,"other",2017-03-01,"SfRzst","kiapdCYnSp"
1944,372,"hIhYpO",213.25,"clothing",2020-09-28,"pihozi","WmdCUCwzMr"
1945,24,"ZEUWRY",424.75,"interest",2015-09-04,"emAhPY","wVswshlemj"
1946,632,"MYnlPe",374.83,"other",2013-11-20,"KkPSWQ","RnVvvbluSU"
1947,407,"VGjZOo",351.46,"gift",2011-11-21,"jporZf","tLwjWkQVUY"
1948,175,"AdkGDO",313.01,"salary",2019-12-08,"CWsjhY","vIIZdbYQLg"
1949,940,"QbwMeB",255.82,"clothing",2014-06-03,"FBZtjz","jVIESfAIgE"
1950,432,"DaYKLd",282.42,"clothing",2014-05-07,"sMOQNf","fzDsJZQcmy"
1951,210,"Jckiav",307.93,"investment",2019-08-12,"XsEaqv","NlYmHROYkp"
1952,951,"gNKOuP",42.35,"other",2016-07-25,"UkWTgY","DLtHlaSRvp"
1953,102,"RjoOIN",459.03,"clothing",2021-11-29,"CcqKAt","zCumzVFkwZ"
1954,979,"KCyJgH",105.57,"other",2011-08-31,"Sjifqt","AOEUhrzyRA"
1955,859,"IcVPFY",15.08,"interest",2014-06-14,"nGyFWA","wQxNeutbip"
1956,681,"JNkguI",357.8,"investment",2019-09-17,"zsGVcO","DJoTbzNJgN"
1957,714,"MHJMWD",143.52,"gift",2010-03-05,"NYSfwr","BIgUsEJTpB"
1958,356,"xciKID",299.98,"other",2012-11-01,"MfkRun","sWhQOqHAIw"
1959,365,"UXIfRl",280.86,"other",2020-01-07,"TgCmju","zesOczMRNl"
1960,732,"NNmhXn",289.19,"gift",2015-12-21,"RlZsId","AmuynfvZBj"
1961,38,"vhPFcl",230.73,"gift",2013-10-08,"TofaSk","eFKruljIyp"
1962,715,"eGCtnp",299.86,"gift",2011-12-03,"UzGicq","rUfhiKUCSD"
1963,59,"vEHPHy",486.4,"salary",2009-09-27,"UEQygb","vXbkgOLjyE"
1964,4,"NnWAop",347.91,"clothing",2020-12-03,"xLkKWd","sMlFyeWEWD"
1965,583,"TGOOoK",346.7,"gift",2015-07-14,"mkBRbM","KKLmBaydfe"
1966,526,"Oqnart",457.07,"interest",2018-11-29,"SYcKgv","mAJKQJCmyY"
1967,242,"XCiHrS",481.34,"clothing",2017-03-01,"QWJoFE","NIaiBxJTwr"
1968,668,"KCrgno",168.57,"interest",2015-04-24,"oHwaqg","uUUWPgpMwF"
1969,655,"ZIDjjp",28.57,"salary",2017-03-10,"cZzMff","CuYKiEIXIx"
1970,490,"HthJTJ",21.01,"gift",2010-05-21,"AcFbIi","nrRpkENKrW"
1971,390,"woGyHs",70.44,"salary",2013-02-18,"tnkkmN","tVhhXkNRoH"
1972,990,"zztlvI",124.54,"other",2010-09-14,"WUtfDd","PAgLjXvHHe"
1973,206,"TLKJbz",194.63,"gift",2015-12-14,"UHcDpj","cDgpHafvNr"
1974,426,"BDVRCt",0.17,"salary",2019-04-27,"PtHVfQ","giMsTnxGRH"
1975,606,"tDSZNh",244.03,"clothing",2013-04-08,"LcBPiI","kFknwMFPOA"
1976,507,"jTjkMd",238.28,"investment",2019-03-27,"bqoJvr","IDqLSOCFzL"
1977,792,"FztaWs",366.92,"gift",2010-10-26,"VARZUy","AoKxpzuqSK"
1978,647,"GGWeUL",123.19,"other",2013-04-06,"qBEuTk","ctgHigltYn"
1979,71,"hAdIdX",362.25,"interest",2018-10-27,"rdyZtd","LQexIoNblH"
1980,514,"jGMNBO",120.36,"clothing",2016-12-28,"MlmmKu","hAPChZizcg"
1981,213,"yxkaEv",57.35,"other",2009-02-09,"MOJUzu","camJuFaGbC"
1982,494,"eMzxoE",461.36,"other",2010-11-24,"JJQwoC","ztkRtCvYvn"
1983,701,"qaHeBA",23.5,"other",2020-06-12,"kbPTPM","WoLlVILPaD"
1984,101,"NqhZgr",260.25,"clothing",2021-01-05,"pnjLMh","FfkwzZwKWA"
1985,630,"SLLrku",375.2,"other",2014-05-01,"dfsiLe","CBiVnBjiMi"
1986,189,"UnLlkT",202.14,"investment",2011-06-06,"tydEdh","TADMlIuiCA"
1987,424,"hjkSwL",175.73,"gift",2017-06-22,"zsnBCl","iXVWtzOkww"
1988,100,"OtBuku",143.92,"investment",2012-12-10,"lfMHYH","UvcdNzwBxh"
1989,762,"vrAWQI",335.16,"clothing",2008-10-06,"UtHdBm","tcJtfaoHAH"
1990,1,"UsEpWk",167.69,"gift",2015-11-05,"NRTijy","gAsfaWhvbX"
1991,947,"HOzJMc",362.42,"salary",2020-05-02,"xFbhyD","jslzzrEeRh"
1992,686,"qzdniD",482.07,"interest",2016-08-02,"BNkkpJ","vDfnGyfPCZ"
1993,325,"HAWMaf",103.05,"interest",2017-04-09,"rzIBJQ","aytImqtOGt"
1994,880,"KLkeyV",35.13,"other",2017-04-04,"BIuVts","QFUJIngTqH"
1995,952,"ZCWuRs",125.41,"gift",2017-10-03,"ACtMPQ","hQpLlXzAHz"
1996,92,"LvlVxQ",291.02,"salary",2018-02-11,"uOABHa","IHfgaeOxKw"
1997,910,"SwEisf",200.41,"salary",2014-05-21,"ajgGbK","aDqfZfgGcg"
1998,853,"SVclga",482.68,"gift",2018-08-07,"tjqsmm","cFPfdVgSGr"
1999,192,"cRYKVj",420.31,"interest",2017-10-20,"fwAByV","JiNXNuiBIK"
2000,900,"LjLUbv",205.28,"clothing",2013-02-20,"meuGSo","sRYtqsCDev"
2001,910,"EpJVCL",349.85,"other",2012-02-18,"bJIwFe","CefbYwraXJ"
2002,103,"SPOAqJ",107.49,"clothing",2016-08-08,"KvVaNE","TSVOEWjLjC"
2003,247,"jdkBOT",57.45,"interest",2020-04-20,"XxECwW","XocFcpjxNG"
2004,64,"rDRlMJ",243.66,"other",2010-12-16,"naMgaC","XXaauPsCxH"
2005,265,"lwaosy",331.86,"investment",2016-08-19,"uldQOI","qluYdhGJHP"
2006,344,"KHcEiZ",340.97,"gift",2019-01-22,"jYTpdJ","rTkDNaMLBe"
2007,3,"FicsPA",426.61,"clothing",2013-05-03,"YBOmXz","zOhzxRNOOp"
2008,6,"ausohR",423.39,"investment",2009-03-20,"COpCep","YxtxgZQsEW"
2009,569,"FovdVL",380.35,"other",2011-12-20,"tCozib","RQaaIFsnde"
2010,64,"rlzEfB",345.1,"investment",2013-03-15,"RgPdVQ","YZMiGYpnMI"
2011,17,"XOJWsg",453.15,"other",2012-10-04,"KZBdZK","MaayuqVQPn"
2012,493,"nxRfMt",273.68,"interest",2009-09-26,"jOUJKH","pVeNOifxIB"
2013,260,"ViUXCd",376.65,"gift",2019-02-16,"WatcnD","MettIvqctW"
2014,890,"kgoMZj",129.9,"interest",2015-10-25,"tlVixa","tfPqkVVbGc"
2015,475,"MQUjRX",72.74,"interest",2017-07-06,"VmbCpV","GyLbXwsDih"
2016,423,"EwRgzF",345.31,"investment",2009-12-21,"vnFFbp","gWiurfIlgq"
2017,454,"SyoDIj",317.11,"other",2018-07-31,"gKhfjE","XmpnyPoCqT"
2018,800,"vITAvJ",98.84,"investment",2010-10-19,"RuOdeS","XbMURjseAZ"
2019,781,"iefkWj",406.88,"other",2013-10-09,"dGGOll","bsYxKcQkfT"
2020,343,"eggLbc",17.18,"investment",2018-09-04,"WUJqiO","TPFdxYdoQU"
2021,474,"QZQhRs",451.12,"interest",2008-01-20,"YZddpt","PsDULwzaOF"
2022,363,"QVHCxj",152.21,"gift",2013-10-15,"PoBZVD","CLkVIpNxqv"
2023,630,"TYtsGE",456.0,"gift",2014-01-31,"FYDUjI","TUELGEBurC"
2024,641,"bFkrXp",482.18,"gift",2010-10-13,"bLuevF","vehLsbckna"
2025,837,"YFKbDZ",280.54,"other",2015-11-27,"mqmenP","IchzIkjDNo"
2026,510,"AEdkwb",427.71,"salary",2009-11-04,"giMNGC","DnFxAXWHdU"
2027,580,"SwnNvX",397.3,"interest",2017-06-25,"LVEEnR","FrMjllvuJt"
2028,112,"istuVk",457.9,"other",2015-05-20,"WrcHpE","WKdWBtPenA"
2029,401,"NLzYAl",385.84,"interest",2016-11-11,"bKjvXF","agZXOdnLvc"
2030,429,"SXVKUV",42.63,"salary",2014-06-12,"tfarcv","gUUyqbWfIb"
2031,996,"bYZdRx",400.36,"salary",2011-06-24,"QRShLf","quuElnvTWj"
2032,651,"RNcBPH",144.16,"gift",2021-08-20,"MJyTyn","NZrdQVmHNB"
2033,631,"WDdPWh",331.99,"interest",2011-04-28,"qPiRiZ","BxXttYydwH"
2034,496,"BJWjMM",98.88,"investment",2016-10-11,"YlkAiR","FoUjRhKOwx"
2035,631,"VSXDsm",365.52,"salary",2013-12-05,"wTkjVG","ijPpyHZPBS"
2036,880,"HQKRBS",432.78,"clothing",2017-01-24,"CrRJAI","yIlTmHtTJd"
2037,383,"JMQqDN",461.74,"investment",2016-05-30,"GaYSNU","SiPotKkguv"
2038,65,"wSQiwS",15.89,"investment",2011-11-08,"WWQsvZ","gSCsLqjDxx"
2039,534,"gzgQyy",474.58,"gift",2017-04-24,"bFTKOa","KxfeeHyjyF"
2040,951,"PJOjnA",391.32,"gift",2015-12-13,"GDGvwj","RMLhFfrkUj"
2041,4,"joivjT",91.65,"salary",2009-06-09,"SnaMmD","YNYNybSwRQ"
2042,818,"DGfYFO",23.69,"gift",2008-05-08,"oWukYy","QOYrwOuMIk"
2043,953,"UxAUZg",124.71,"clothing",2021-09-08,"OFMshu","CxNLoqmtbg"
2044,524,"TLSWIk",126.49,"salary",2017-08-30,"IAnxWF","ArEUfYhuhO"
2045,190,"YzUBkx",440.81,"interest",2016-05-12,"UDvyYE","qRqskGxHFj"
2046,297,"lKBiRC",350.8,"clothing",2018-05-12,"iQadyg","jfjuozVuaq"
2047,875,"FXsgJw",352.78,"salary",2021-08-07,"ehBzud","LFhEaRWsAd"
2048,233,"PryYxU",129.53,"salary",2010-06-10,"AgqqgE","bOKWsIPCIz"
2049,470,"tLmlnX",148.75,"clothing",2017-12-28,"dTrAnk","owvneDoUgd"
2050,772,"QbOYUP",22.26,"clothing",2013-07-15,"orYsHW","FlSyBwnwSm"
2051,596,"pZqeNG",329.39,"interest",2014-04-08,"kJEAJm","lyylBuwosk"
2052,374,"fCbWTy",153.73,"other",2017-08-19,"vyUBPX","ZJGhDgyCkV"
2053,105,"IrATeJ",17.34,"investment",2013-05-15,"hVQPXg","vOmInnSjWf"
2054,424,"mLiOZn",464.68,"salary",2021-09-24,"beIzKV","fKsAqUhrFC"
2055,391,"aEMQis",60.39,"salary",2019-05-07,"IPgncd","jvfLAPIbel"
2056,415,"awFSvp",174.62,"clothing",2011-06-24,"iCjAiz","xlHyhCyewH"
2057,297,"VcWpiw",189.03,"gift",2010-04-03,"EXaXLB","aSmjfdPWez"
2058,756,"sUQZOe",154.13,"investment",2014-06-11,"XewNvz","WZkMkKHSKs"
2059,745,"zPAZaB",347.4,"investment",2013-12-12,"ILglFU","MLZEPoSXJr"
2060,654,"xwBiQC",236.62,"clothing",2016-11-22,"ZmeSeA","uXUnYGgUck"
2061,114,"huXHXq",386.53,"other",2015-07-06,"XfXTCI","nMljkbcxGg"
2062,203,"AwvOaZ",46.68,"salary",2019-12-07,"MJyoFX","UZeoyRDKFQ"
2063,334,"HqjSUp",458.0,"gift",2019-03-13,"PhdicB","XfnPaLtcpd"
2064,444,"qFQHWr",94.36,"clothing",2021-07-16,"cktvZX","MMyXaABbEq"
2065,27,"MeoCyE",210.28,"investment",2009-04-07,"oGJhdH","KgtzyYARlu"
2066,68,"VuCFjr",378.44,"investment",2018-11-30,"MREqDU","egaawQQmWB"
2067,133,"VmVVhN",349.33,"investment",2010-12-16,"AtDeiK","tuhPIZCLOi"
2068,525,"voMcTR",309.75,"salary",2010-11-16,"jQfdwm","ZzfVlicQpU"
2069,623,"KlqtIb",73.62,"salary",2021-02-25,"oznAXO","xKDLCDrdYn"
2070,79,"VNCzni",390.9,"salary",2009-08-13,"RIpapq","HggaNIYHqj"
2071,177,"tKpLGM",131.6,"interest",2020-10-28,"rpDScE","baPqyEKzTb"
